Number;Date-Time;Temp(°C)
736;22.07.2024 09:01:15;36,06
737;22.07.2024 09:01:20;36,06
738;22.07.2024 09:01:25;36,06
739;22.07.2024 09:01:30;36,01
740;22.07.2024 09:01:35;35,98
741;22.07.2024 09:01:40;35,95
742;22.07.2024 09:01:45;35,95
743;22.07.2024 09:01:50;35,95
744;22.07.2024 09:01:55;35,95
745;22.07.2024 09:02:00;35,95
746;22.07.2024 09:02:05;35,95
747;22.07.2024 09:02:10;35,95
748;22.07.2024 09:02:15;35,95
749;22.07.2024 09:02:20;35,95
750;22.07.2024 09:02:25;35,95
751;22.07.2024 09:02:30;35,95
752;22.07.2024 09:02:35;35,95
753;22.07.2024 09:02:40;35,93
754;22.07.2024 09:02:45;35,90
755;22.07.2024 09:02:50;35,87
756;22.07.2024 09:02:55;35,84
757;22.07.2024 09:03:00;35,84
758;22.07.2024 09:03:05;35,84
759;22.07.2024 09:03:10;35,84
760;22.07.2024 09:03:15;35,84
761;22.07.2024 09:03:20;35,84
762;22.07.2024 09:03:25;35,84
763;22.07.2024 09:03:30;35,84
764;22.07.2024 09:03:35;35,84
765;22.07.2024 09:03:40;35,84
766;22.07.2024 09:03:45;35,84
767;22.07.2024 09:03:50;35,84
768;22.07.2024 09:03:55;35,84
769;22.07.2024 09:04:00;35,84
770;22.07.2024 09:04:05;35,81
771;22.07.2024 09:04:10;35,79
772;22.07.2024 09:04:15;35,76
773;22.07.2024 09:04:20;35,73
774;22.07.2024 09:04:25;35,73
775;22.07.2024 09:04:30;35,73
776;22.07.2024 09:04:35;35,73
777;22.07.2024 09:04:40;35,73
778;22.07.2024 09:04:45;35,73
779;22.07.2024 09:04:50;35,73
780;22.07.2024 09:04:55;35,73
781;22.07.2024 09:05:00;35,73
782;22.07.2024 09:05:05;35,73
783;22.07.2024 09:05:10;35,73
784;22.07.2024 09:05:15;35,73
785;22.07.2024 09:05:20;35,73
786;22.07.2024 09:05:25;35,73
787;22.07.2024 09:05:30;35,73
788;22.07.2024 09:05:35;35,73
789;22.07.2024 09:05:40;35,73
790;22.07.2024 09:05:45;35,73
791;22.07.2024 09:05:50;35,73
792;22.07.2024 09:05:55;35,73
793;22.07.2024 09:06:00;35,73
794;22.07.2024 09:06:05;35,70
795;22.07.2024 09:06:10;35,70
796;22.07.2024 09:06:15;35,70
797;22.07.2024 09:06:20;35,68
798;22.07.2024 09:06:25;35,68
799;22.07.2024 09:06:30;35,68
800;22.07.2024 09:06:35;35,68
801;22.07.2024 09:06:40;35,65
802;22.07.2024 09:06:45;35,65
803;22.07.2024 09:06:50;35,62
804;22.07.2024 09:06:55;35,65
805;22.07.2024 09:07:00;35,62
806;22.07.2024 09:07:05;35,62
807;22.07.2024 09:07:10;35,62
808;22.07.2024 09:07:15;35,62
809;22.07.2024 09:07:20;35,62
810;22.07.2024 09:07:25;35,62
811;22.07.2024 09:07:30;35,62
812;22.07.2024 09:07:35;35,62
813;22.07.2024 09:07:40;35,62
814;22.07.2024 09:07:45;35,62
815;22.07.2024 09:07:50;35,62
816;22.07.2024 09:07:55;35,62
817;22.07.2024 09:08:00;35,62
818;22.07.2024 09:08:05;35,62
819;22.07.2024 09:08:10;35,62
820;22.07.2024 09:08:15;35,62
821;22.07.2024 09:08:20;35,62
822;22.07.2024 09:08:25;35,62
823;22.07.2024 09:08:30;35,62
824;22.07.2024 09:08:35;35,62
825;22.07.2024 09:08:40;35,62
826;22.07.2024 09:08:45;35,62
827;22.07.2024 09:08:50;35,62
828;22.07.2024 09:08:55;35,62
829;22.07.2024 09:09:00;35,62
830;22.07.2024 09:09:05;35,62
831;22.07.2024 09:09:10;35,62
832;22.07.2024 09:09:15;35,62
833;22.07.2024 09:09:20;35,62
834;22.07.2024 09:09:25;35,62
835;22.07.2024 09:09:30;35,59
836;22.07.2024 09:09:35;35,59
837;22.07.2024 09:09:40;35,59
838;22.07.2024 09:09:45;35,59
839;22.07.2024 09:09:50;35,54
840;22.07.2024 09:09:55;35,54
841;22.07.2024 09:10:00;35,54
842;22.07.2024 09:10:05;35,54
843;22.07.2024 09:10:10;35,51
844;22.07.2024 09:10:15;35,51
845;22.07.2024 09:10:20;35,51
846;22.07.2024 09:10:25;35,51
847;22.07.2024 09:10:30;35,51
848;22.07.2024 09:10:35;35,51
849;22.07.2024 09:10:40;35,51
850;22.07.2024 09:10:45;35,51
851;22.07.2024 09:10:50;35,51
852;22.07.2024 09:10:55;35,48
853;22.07.2024 09:11:00;35,43
854;22.07.2024 09:11:05;35,43
855;22.07.2024 09:11:10;35,43
856;22.07.2024 09:11:15;35,51
857;22.07.2024 09:11:20;35,51
858;22.07.2024 09:11:25;35,62
859;22.07.2024 09:11:30;35,62
860;22.07.2024 09:11:35;35,68
861;22.07.2024 09:11:40;35,73
862;22.07.2024 09:11:45;35,73
863;22.07.2024 09:11:50;35,73
864;22.07.2024 09:11:55;35,73
865;22.07.2024 09:12:00;35,73
866;22.07.2024 09:12:05;35,76
867;22.07.2024 09:12:10;35,81
868;22.07.2024 09:12:15;35,84
869;22.07.2024 09:12:20;35,84
870;22.07.2024 09:12:25;35,84
871;22.07.2024 09:12:30;35,84
872;22.07.2024 09:12:35;35,84
873;22.07.2024 09:12:40;35,84
874;22.07.2024 09:12:45;35,84
875;22.07.2024 09:12:50;35,84
876;22.07.2024 09:12:55;35,84
877;22.07.2024 09:13:00;35,84
878;22.07.2024 09:13:05;35,84
879;22.07.2024 09:13:10;35,84
880;22.07.2024 09:13:15;35,87
881;22.07.2024 09:13:20;35,87
882;22.07.2024 09:13:25;35,90
883;22.07.2024 09:13:30;35,90
884;22.07.2024 09:13:35;35,93
885;22.07.2024 09:13:40;35,93
886;22.07.2024 09:13:45;35,93
887;22.07.2024 09:13:50;35,95
888;22.07.2024 09:13:55;35,93
889;22.07.2024 09:14:00;35,90
890;22.07.2024 09:14:05;35,93
891;22.07.2024 09:14:10;35,93
892;22.07.2024 09:14:15;35,93
893;22.07.2024 09:14:20;35,93
894;22.07.2024 09:14:25;35,93
895;22.07.2024 09:14:30;35,95
896;22.07.2024 09:14:35;35,95
897;22.07.2024 09:14:40;35,95
898;22.07.2024 09:14:45;35,95
899;22.07.2024 09:14:50;35,93
900;22.07.2024 09:14:55;35,93
901;22.07.2024 09:15:00;35,95
902;22.07.2024 09:15:05;35,95
903;22.07.2024 09:15:10;35,95
904;22.07.2024 09:15:15;35,95
905;22.07.2024 09:15:20;35,95
906;22.07.2024 09:15:25;35,95
907;22.07.2024 09:15:30;35,95
908;22.07.2024 09:15:35;35,95
909;22.07.2024 09:15:40;35,95
910;22.07.2024 09:15:45;35,95
911;22.07.2024 09:15:50;35,95
912;22.07.2024 09:15:55;35,95
913;22.07.2024 09:16:00;35,95
914;22.07.2024 09:16:05;35,95
915;22.07.2024 09:16:10;35,95
916;22.07.2024 09:16:15;35,95
917;22.07.2024 09:16:20;35,95
918;22.07.2024 09:16:25;35,95
919;22.07.2024 09:16:30;35,95
920;22.07.2024 09:16:35;35,93
921;22.07.2024 09:16:40;35,93
922;22.07.2024 09:16:45;35,93
923;22.07.2024 09:16:50;35,90
924;22.07.2024 09:16:55;35,87
925;22.07.2024 09:17:00;35,87
926;22.07.2024 09:17:05;35,87
927;22.07.2024 09:17:10;35,87
928;22.07.2024 09:17:15;35,84
929;22.07.2024 09:17:20;35,84
930;22.07.2024 09:17:25;35,84
931;22.07.2024 09:17:30;35,84
932;22.07.2024 09:17:35;35,84
933;22.07.2024 09:17:40;35,84
934;22.07.2024 09:17:45;35,84
935;22.07.2024 09:17:50;35,84
936;22.07.2024 09:17:55;35,84
937;22.07.2024 09:18:00;35,84
938;22.07.2024 09:18:05;35,84
939;22.07.2024 09:18:10;35,84
940;22.07.2024 09:18:15;35,84
941;22.07.2024 09:18:20;35,84
942;22.07.2024 09:18:25;35,84
943;22.07.2024 09:18:30;35,84
944;22.07.2024 09:18:35;35,84
945;22.07.2024 09:18:40;35,84
946;22.07.2024 09:18:45;35,84
947;22.07.2024 09:18:50;35,84
948;22.07.2024 09:18:55;35,84
949;22.07.2024 09:19:00;35,84
950;22.07.2024 09:19:05;35,84
951;22.07.2024 09:19:10;35,84
952;22.07.2024 09:19:15;35,84
953;22.07.2024 09:19:20;35,84
954;22.07.2024 09:19:25;35,84
955;22.07.2024 09:19:30;35,84
956;22.07.2024 09:19:35;35,79
957;22.07.2024 09:19:40;35,79
958;22.07.2024 09:19:45;35,76
959;22.07.2024 09:19:50;35,76
960;22.07.2024 09:19:55;35,76
961;22.07.2024 09:20:00;35,73
962;22.07.2024 09:20:05;35,73
963;22.07.2024 09:20:10;35,73
964;22.07.2024 09:20:15;35,73
965;22.07.2024 09:20:20;35,73
966;22.07.2024 09:20:25;35,73
967;22.07.2024 09:20:30;35,73
968;22.07.2024 09:20:35;35,73
969;22.07.2024 09:20:40;35,73
970;22.07.2024 09:20:45;35,73
971;22.07.2024 09:20:50;35,73
972;22.07.2024 09:20:55;35,73
973;22.07.2024 09:21:00;35,73
974;22.07.2024 09:21:05;35,73
975;22.07.2024 09:21:10;35,70
976;22.07.2024 09:21:15;35,68
977;22.07.2024 09:21:20;35,62
978;22.07.2024 09:21:25;35,62
979;22.07.2024 09:21:30;35,65
980;22.07.2024 09:21:35;35,65
981;22.07.2024 09:21:40;35,70
982;22.07.2024 09:21:45;35,65
983;22.07.2024 09:21:50;35,65
984;22.07.2024 09:21:55;35,62
985;22.07.2024 09:22:00;35,62
986;22.07.2024 09:22:05;35,62
987;22.07.2024 09:22:10;35,62
988;22.07.2024 09:22:15;35,62
989;22.07.2024 09:22:20;35,62
990;22.07.2024 09:22:25;35,62
991;22.07.2024 09:22:30;35,62
992;22.07.2024 09:22:35;35,62
993;22.07.2024 09:22:40;35,62
994;22.07.2024 09:22:45;35,62
995;22.07.2024 09:22:50;35,62
996;22.07.2024 09:22:55;35,59
997;22.07.2024 09:23:00;35,51
998;22.07.2024 09:23:05;35,51
999;22.07.2024 09:23:10;35,51
1000;22.07.2024 09:23:15;35,51
1001;22.07.2024 09:23:20;35,51
1002;22.07.2024 09:23:25;35,51
1003;22.07.2024 09:23:30;35,51
1004;22.07.2024 09:23:35;35,51
1005;22.07.2024 09:23:40;35,54
1006;22.07.2024 09:23:45;35,62
1007;22.07.2024 09:23:50;35,62
1008;22.07.2024 09:23:55;35,73
1009;22.07.2024 09:24:00;35,76
1010;22.07.2024 09:24:05;35,84
1011;22.07.2024 09:24:10;35,84
1012;22.07.2024 09:24:15;35,84
1013;22.07.2024 09:24:20;35,84
1014;22.07.2024 09:24:25;35,84
1015;22.07.2024 09:24:30;35,84
1016;22.07.2024 09:24:35;35,84
1017;22.07.2024 09:24:40;35,84
1018;22.07.2024 09:24:45;35,84
1019;22.07.2024 09:24:50;35,73
1020;22.07.2024 09:24:55;35,73
1021;22.07.2024 09:25:00;35,73
1022;22.07.2024 09:25:05;35,73
1023;22.07.2024 09:25:10;35,73
1024;22.07.2024 09:25:15;35,73
1025;22.07.2024 09:25:20;35,73
1026;22.07.2024 09:25:25;35,73
1027;22.07.2024 09:25:30;35,73
1028;22.07.2024 09:25:35;35,73
1029;22.07.2024 09:25:40;35,76
1030;22.07.2024 09:25:45;35,79
1031;22.07.2024 09:25:50;35,73
1032;22.07.2024 09:25:55;35,73
1033;22.07.2024 09:26:00;35,73
1034;22.07.2024 09:26:05;35,79
1035;22.07.2024 09:26:10;35,81
1036;22.07.2024 09:26:15;35,79
1037;22.07.2024 09:26:20;35,84
1038;22.07.2024 09:26:25;35,84
1039;22.07.2024 09:26:30;35,84
1040;22.07.2024 09:26:35;35,84
1041;22.07.2024 09:26:40;35,84
1042;22.07.2024 09:26:45;35,84
1043;22.07.2024 09:26:50;35,84
1044;22.07.2024 09:26:55;35,84
1045;22.07.2024 09:27:00;35,84
1046;22.07.2024 09:27:05;35,84
1047;22.07.2024 09:27:10;35,84
1048;22.07.2024 09:27:15;35,84
1049;22.07.2024 09:27:20;35,84
1050;22.07.2024 09:27:25;35,84
1051;22.07.2024 09:27:30;35,84
1052;22.07.2024 09:27:35;35,84
1053;22.07.2024 09:27:40;35,84
1054;22.07.2024 09:27:45;35,84
1055;22.07.2024 09:27:50;35,84
1056;22.07.2024 09:27:55;35,84
1057;22.07.2024 09:28:00;35,84
1058;22.07.2024 09:28:05;35,84
1059;22.07.2024 09:28:10;35,84
1060;22.07.2024 09:28:15;35,84
1061;22.07.2024 09:28:20;35,84
1062;22.07.2024 09:28:25;35,84
1063;22.07.2024 09:28:30;35,84
1064;22.07.2024 09:28:35;35,84
1065;22.07.2024 09:28:40;35,84
1066;22.07.2024 09:28:45;35,84
1067;22.07.2024 09:28:50;35,84
1068;22.07.2024 09:28:55;35,84
1069;22.07.2024 09:29:00;35,84
1070;22.07.2024 09:29:05;35,84
1071;22.07.2024 09:29:10;35,84
1072;22.07.2024 09:29:15;35,84
1073;22.07.2024 09:29:20;35,84
1074;22.07.2024 09:29:25;35,84
1075;22.07.2024 09:29:30;35,84
1076;22.07.2024 09:29:35;35,81
1077;22.07.2024 09:29:40;35,81
1078;22.07.2024 09:29:45;35,79
1079;22.07.2024 09:29:50;35,76
1080;22.07.2024 09:29:55;35,76
1081;22.07.2024 09:30:00;35,76
1082;22.07.2024 09:30:05;35,73
1083;22.07.2024 09:30:10;35,73
1084;22.07.2024 09:30:15;35,73
1085;22.07.2024 09:30:20;35,73
1086;22.07.2024 09:30:25;35,73
1087;22.07.2024 09:30:30;35,73
1088;22.07.2024 09:30:35;35,73
1089;22.07.2024 09:30:40;35,73
1090;22.07.2024 09:30:45;35,73
1091;22.07.2024 09:30:50;35,73
1092;22.07.2024 09:30:55;35,73
1093;22.07.2024 09:31:00;35,73
1094;22.07.2024 09:31:05;35,73
1095;22.07.2024 09:31:10;35,65
1096;22.07.2024 09:31:15;35,62
1097;22.07.2024 09:31:20;35,65
1098;22.07.2024 09:31:25;35,65
1099;22.07.2024 09:31:30;35,65
1100;22.07.2024 09:31:35;35,65
1101;22.07.2024 09:31:40;35,68
1102;22.07.2024 09:31:45;35,68
1103;22.07.2024 09:31:50;35,73
1104;22.07.2024 09:31:55;35,73
1105;22.07.2024 09:32:00;35,73
1106;22.07.2024 09:32:05;35,73
1107;22.07.2024 09:32:10;35,62
1108;22.07.2024 09:32:15;35,62
1109;22.07.2024 09:32:20;35,59
1110;22.07.2024 09:32:25;35,51
1111;22.07.2024 09:32:30;35,51
1112;22.07.2024 09:32:35;35,51
1113;22.07.2024 09:32:40;35,51
1114;22.07.2024 09:32:45;35,51
1115;22.07.2024 09:32:50;35,51
1116;22.07.2024 09:32:55;35,51
1117;22.07.2024 09:33:00;35,51
1118;22.07.2024 09:33:05;35,51
1119;22.07.2024 09:33:10;35,51
1120;22.07.2024 09:33:15;35,51
1121;22.07.2024 09:33:20;35,51
1122;22.07.2024 09:33:25;35,51
1123;22.07.2024 09:33:30;35,62
1124;22.07.2024 09:33:35;35,59
1125;22.07.2024 09:33:40;35,59
1126;22.07.2024 09:33:45;35,62
1127;22.07.2024 09:33:50;35,62
1128;22.07.2024 09:33:55;35,62
1129;22.07.2024 09:34:00;35,68
1130;22.07.2024 09:34:05;35,73
1131;22.07.2024 09:34:10;35,73
1132;22.07.2024 09:34:15;35,73
1133;22.07.2024 09:34:20;35,73
1134;22.07.2024 09:34:25;35,84
1135;22.07.2024 09:34:30;35,84
1136;22.07.2024 09:34:35;35,87
1137;22.07.2024 09:34:40;35,87
1138;22.07.2024 09:34:45;35,87
1139;22.07.2024 09:34:50;35,95
1140;22.07.2024 09:34:55;35,95
1141;22.07.2024 09:35:00;35,95
1142;22.07.2024 09:35:05;35,95
1143;22.07.2024 09:35:10;35,98
1144;22.07.2024 09:35:15;36,04
1145;22.07.2024 09:35:20;36,06
1146;22.07.2024 09:35:25;36,06
1147;22.07.2024 09:35:30;36,17
1148;22.07.2024 09:35:35;36,17
1149;22.07.2024 09:35:40;36,17
1150;22.07.2024 09:35:45;36,17
1151;22.07.2024 09:35:50;36,17
1152;22.07.2024 09:35:55;36,28
1153;22.07.2024 09:36:00;36,28
1154;22.07.2024 09:36:05;36,28
1155;22.07.2024 09:36:10;36,37
1156;22.07.2024 09:36:15;36,37
1157;22.07.2024 09:36:20;36,40
1158;22.07.2024 09:36:25;36,40
1159;22.07.2024 09:36:30;36,40
1160;22.07.2024 09:36:35;36,48
1161;22.07.2024 09:36:40;36,51
1162;22.07.2024 09:36:45;36,51
1163;22.07.2024 09:36:50;36,42
1164;22.07.2024 09:36:55;36,40
1165;22.07.2024 09:37:00;36,28
1166;22.07.2024 09:37:05;36,28
1167;22.07.2024 09:37:10;36,28
1168;22.07.2024 09:37:15;36,40
1169;22.07.2024 09:37:20;36,40
1170;22.07.2024 09:37:25;36,45
1171;22.07.2024 09:37:30;36,51
1172;22.07.2024 09:37:35;36,51
1173;22.07.2024 09:37:40;36,51
1174;22.07.2024 09:37:45;36,56
1175;22.07.2024 09:37:50;36,62
1176;22.07.2024 09:37:55;36,62
1177;22.07.2024 09:38:00;36,73
1178;22.07.2024 09:38:05;36,73
1179;22.07.2024 09:38:10;36,73
1180;22.07.2024 09:38:15;36,73
1181;22.07.2024 09:38:20;36,73
1182;22.07.2024 09:38:25;36,84
1183;22.07.2024 09:38:30;36,84
1184;22.07.2024 09:38:35;36,84
1185;22.07.2024 09:38:40;36,84
1186;22.07.2024 09:38:45;36,92
1187;22.07.2024 09:38:50;36,95
1188;22.07.2024 09:38:55;36,95
1189;22.07.2024 09:39:00;36,95
1190;22.07.2024 09:39:05;36,98
1191;22.07.2024 09:39:10;37,06
1192;22.07.2024 09:39:15;37,06
1193;22.07.2024 09:39:20;37,06
1194;22.07.2024 09:39:25;37,06
1195;22.07.2024 09:39:30;37,06
1196;22.07.2024 09:39:35;37,06
1197;22.07.2024 09:39:40;36,95
1198;22.07.2024 09:39:45;36,95
1199;22.07.2024 09:39:50;36,95
1200;22.07.2024 09:39:55;36,95
1201;22.07.2024 09:40:00;36,95
1202;22.07.2024 09:40:05;36,95
1203;22.07.2024 09:40:10;36,95
1204;22.07.2024 09:40:15;36,98
1205;22.07.2024 09:40:20;37,06
1206;22.07.2024 09:40:25;37,06
1207;22.07.2024 09:40:30;37,06
1208;22.07.2024 09:40:35;37,09
1209;22.07.2024 09:40:40;37,14
1210;22.07.2024 09:40:45;37,17
1211;22.07.2024 09:40:50;37,17
1212;22.07.2024 09:40:55;37,17
1213;22.07.2024 09:41:00;37,20
1214;22.07.2024 09:41:05;37,25
1215;22.07.2024 09:41:10;37,20
1216;22.07.2024 09:41:15;37,23
1217;22.07.2024 09:41:20;37,28
1218;22.07.2024 09:41:25;37,28
1219;22.07.2024 09:41:30;37,28
1220;22.07.2024 09:41:35;37,28
1221;22.07.2024 09:41:40;37,28
1222;22.07.2024 09:41:45;37,31
1223;22.07.2024 09:41:50;37,31
1224;22.07.2024 09:41:55;37,28
1225;22.07.2024 09:42:00;37,28
1226;22.07.2024 09:42:05;37,31
1227;22.07.2024 09:42:10;37,39
1228;22.07.2024 09:42:15;37,39
1229;22.07.2024 09:42:20;37,39
1230;22.07.2024 09:42:25;37,39
1231;22.07.2024 09:42:30;37,39
1232;22.07.2024 09:42:35;37,39
1233;22.07.2024 09:42:40;37,28
1234;22.07.2024 09:42:45;37,20
1235;22.07.2024 09:42:50;37,17
1236;22.07.2024 09:42:55;37,17
1237;22.07.2024 09:43:00;37,17
1238;22.07.2024 09:43:05;37,17
1239;22.07.2024 09:43:10;37,28
1240;22.07.2024 09:43:15;37,28
1241;22.07.2024 09:43:20;37,28
1242;22.07.2024 09:43:25;37,28
1243;22.07.2024 09:43:30;37,28
1244;22.07.2024 09:43:35;37,28
1245;22.07.2024 09:43:40;37,28
1246;22.07.2024 09:43:45;37,28
1247;22.07.2024 09:43:50;37,28
1248;22.07.2024 09:43:55;37,31
1249;22.07.2024 09:44:00;37,37
1250;22.07.2024 09:44:05;37,39
1251;22.07.2024 09:44:10;37,39
1252;22.07.2024 09:44:15;37,39
1253;22.07.2024 09:44:20;37,39
1254;22.07.2024 09:44:25;37,39
1255;22.07.2024 09:44:30;37,39
1256;22.07.2024 09:44:35;37,39
1257;22.07.2024 09:44:40;37,39
1258;22.07.2024 09:44:45;37,42
1259;22.07.2024 09:44:50;37,50
1260;22.07.2024 09:44:55;37,50
1261;22.07.2024 09:45:00;37,50
1262;22.07.2024 09:45:05;37,50
1263;22.07.2024 09:45:10;37,50
1264;22.07.2024 09:45:15;37,50
1265;22.07.2024 09:45:20;37,50
1266;22.07.2024 09:45:25;37,50
1267;22.07.2024 09:45:30;37,50
1268;22.07.2024 09:45:35;37,50
1269;22.07.2024 09:45:40;37,50
1270;22.07.2024 09:45:45;37,50
1271;22.07.2024 09:45:50;37,53
1272;22.07.2024 09:45:55;37,62
1273;22.07.2024 09:46:00;37,62
1274;22.07.2024 09:46:05;37,62
1275;22.07.2024 09:46:10;37,62
1276;22.07.2024 09:46:15;37,62
1277;22.07.2024 09:46:20;37,62
1278;22.07.2024 09:46:25;37,62
1279;22.07.2024 09:46:30;37,62
1280;22.07.2024 09:46:35;37,62
1281;22.07.2024 09:46:40;37,62
1282;22.07.2024 09:46:45;37,62
1283;22.07.2024 09:46:50;37,62
1284;22.07.2024 09:46:55;37,62
1285;22.07.2024 09:47:00;37,62
1286;22.07.2024 09:47:05;37,62
1287;22.07.2024 09:47:10;37,62
1288;22.07.2024 09:47:15;37,62
1289;22.07.2024 09:47:20;37,73
1290;22.07.2024 09:47:25;37,73
1291;22.07.2024 09:47:30;37,73
1292;22.07.2024 09:47:35;37,73
1293;22.07.2024 09:47:40;37,73
1294;22.07.2024 09:47:45;37,73
1295;22.07.2024 09:47:50;37,73
1296;22.07.2024 09:47:55;37,73
1297;22.07.2024 09:48:00;37,73
1298;22.07.2024 09:48:05;37,81
1299;22.07.2024 09:48:10;37,84
1300;22.07.2024 09:48:15;37,84
1301;22.07.2024 09:48:20;37,84
1302;22.07.2024 09:48:25;37,84
1303;22.07.2024 09:48:30;37,84
1304;22.07.2024 09:48:35;37,84
1305;22.07.2024 09:48:40;37,84
1306;22.07.2024 09:48:45;37,84
1307;22.07.2024 09:48:50;37,76
1308;22.07.2024 09:48:55;37,73
1309;22.07.2024 09:49:00;37,62
1310;22.07.2024 09:49:05;37,62
1311;22.07.2024 09:49:10;37,53
1312;22.07.2024 09:49:15;37,50
1313;22.07.2024 09:49:20;37,50
1314;22.07.2024 09:49:25;37,50
1315;22.07.2024 09:49:30;37,62
1316;22.07.2024 09:49:35;37,62
1317;22.07.2024 09:49:40;37,62
1318;22.07.2024 09:49:45;37,62
1319;22.07.2024 09:49:50;37,62
1320;22.07.2024 09:49:55;37,62
1321;22.07.2024 09:50:00;37,62
1322;22.07.2024 09:50:05;37,62
1323;22.07.2024 09:50:10;37,62
1324;22.07.2024 09:50:15;37,62
1325;22.07.2024 09:50:20;37,62
1326;22.07.2024 09:50:25;37,62
1327;22.07.2024 09:50:30;37,62
1328;22.07.2024 09:50:35;37,62
1329;22.07.2024 09:50:40;37,67
1330;22.07.2024 09:50:45;37,73
1331;22.07.2024 09:50:50;37,73
1332;22.07.2024 09:50:55;37,73
1333;22.07.2024 09:51:00;37,73
1334;22.07.2024 09:51:05;37,76
1335;22.07.2024 09:51:10;37,73
1336;22.07.2024 09:51:15;37,73
1337;22.07.2024 09:51:20;37,73
1338;22.07.2024 09:51:25;37,73
1339;22.07.2024 09:51:30;37,73
1340;22.07.2024 09:51:35;37,73
1341;22.07.2024 09:51:40;37,73
1342;22.07.2024 09:51:45;37,73
1343;22.07.2024 09:51:50;37,76
1344;22.07.2024 09:51:55;37,84
1345;22.07.2024 09:52:00;37,84
1346;22.07.2024 09:52:05;37,84
1347;22.07.2024 09:52:10;37,76
1348;22.07.2024 09:52:15;37,73
1349;22.07.2024 09:52:20;37,73
1350;22.07.2024 09:52:25;37,73
1351;22.07.2024 09:52:30;37,73
1352;22.07.2024 09:52:35;37,73
1353;22.07.2024 09:52:40;37,73
1354;22.07.2024 09:52:45;37,73
1355;22.07.2024 09:52:50;37,73
1356;22.07.2024 09:52:55;37,73
1357;22.07.2024 09:53:00;37,73
1358;22.07.2024 09:53:05;37,73
1359;22.07.2024 09:53:10;37,84
1360;22.07.2024 09:53:15;37,84
1361;22.07.2024 09:53:20;37,84
1362;22.07.2024 09:53:25;37,84
1363;22.07.2024 09:53:30;37,84
1364;22.07.2024 09:53:35;37,84
1365;22.07.2024 09:53:40;37,76
1366;22.07.2024 09:53:45;37,73
1367;22.07.2024 09:53:50;37,73
1368;22.07.2024 09:53:55;37,73
1369;22.07.2024 09:54:00;37,62
1370;22.07.2024 09:54:05;37,62
1371;22.07.2024 09:54:10;37,50
1372;22.07.2024 09:54:15;37,50
1373;22.07.2024 09:54:20;37,56
1374;22.07.2024 09:54:25;37,62
1375;22.07.2024 09:54:30;37,62
1376;22.07.2024 09:54:35;37,62
1377;22.07.2024 09:54:40;37,62
1378;22.07.2024 09:54:45;37,62
1379;22.07.2024 09:54:50;37,62
1380;22.07.2024 09:54:55;37,62
1381;22.07.2024 09:55:00;37,62
1382;22.07.2024 09:55:05;37,64
1383;22.07.2024 09:55:10;37,70
1384;22.07.2024 09:55:15;37,73
1385;22.07.2024 09:55:20;37,73
1386;22.07.2024 09:55:25;37,73
1387;22.07.2024 09:55:30;37,64
1388;22.07.2024 09:55:35;37,62
1389;22.07.2024 09:55:40;37,62
1390;22.07.2024 09:55:45;37,62
1391;22.07.2024 09:55:50;37,62
1392;22.07.2024 09:55:55;37,64
1393;22.07.2024 09:56:00;37,73
1394;22.07.2024 09:56:05;37,73
1395;22.07.2024 09:56:10;37,73
1396;22.07.2024 09:56:15;37,73
1397;22.07.2024 09:56:20;37,73
1398;22.07.2024 09:56:25;37,73
1399;22.07.2024 09:56:30;37,73
1400;22.07.2024 09:56:35;37,73
1401;22.07.2024 09:56:40;37,73
1402;22.07.2024 09:56:45;37,73
1403;22.07.2024 09:56:50;37,78
1404;22.07.2024 09:56:55;37,84
1405;22.07.2024 09:57:00;37,84
1406;22.07.2024 09:57:05;37,84
1407;22.07.2024 09:57:10;37,84
1408;22.07.2024 09:57:15;37,84
1409;22.07.2024 09:57:20;37,84
1410;22.07.2024 09:57:25;37,84
1411;22.07.2024 09:57:30;37,84
1412;22.07.2024 09:57:35;37,84
1413;22.07.2024 09:57:40;37,84
1414;22.07.2024 09:57:45;37,84
1415;22.07.2024 09:57:50;37,84
1416;22.07.2024 09:57:55;37,84
1417;22.07.2024 09:58:00;37,73
1418;22.07.2024 09:58:05;37,62
1419;22.07.2024 09:58:10;37,62
1420;22.07.2024 09:58:15;37,53
1421;22.07.2024 09:58:20;37,50
1422;22.07.2024 09:58:25;37,59
1423;22.07.2024 09:58:30;37,62
1424;22.07.2024 09:58:35;37,50
1425;22.07.2024 09:58:40;37,50
1426;22.07.2024 09:58:45;37,50
1427;22.07.2024 09:58:50;37,50
1428;22.07.2024 09:58:55;37,62
1429;22.07.2024 09:59:00;37,62
1430;22.07.2024 09:59:05;37,62
1431;22.07.2024 09:59:10;37,62
1432;22.07.2024 09:59:15;37,62
1433;22.07.2024 09:59:20;37,62
1434;22.07.2024 09:59:25;37,62
1435;22.07.2024 09:59:30;37,62
1436;22.07.2024 09:59:35;37,62
1437;22.07.2024 09:59:40;37,62
1438;22.07.2024 09:59:45;37,64
1439;22.07.2024 09:59:50;37,64
1440;22.07.2024 09:59:55;37,62
1441;22.07.2024 10:00:00;37,62
1442;22.07.2024 10:00:05;37,62
1443;22.07.2024 10:00:10;37,62
1444;22.07.2024 10:00:15;37,64
1445;22.07.2024 10:00:20;37,73
1446;22.07.2024 10:00:25;37,73
1447;22.07.2024 10:00:30;37,73
